,index,model,runtime,ftime,n_x,tmp,dpt,cld,wdr,wsp,p06,p12,q06,q12,t06_1,t06_2,t12_1,t12_2,snw,cig,vis,obv,poz,pos,typ,sky,gst,t03,pzr,psn,ppl,pra,s06,slv,i06,lcb,swh,station,dur,mht,twd,tws,hid,sol,q24,p24,t24,ccg,ppo,pco,cvs,lp1,lc1,cp1,cc1,s12,i12,s24,pzp,prs,txn,xnd,tsd,dsd,ssd,gsd,ifc,ifv,mvc,mvv,liv,wsd,p01,pc1,t06,t12,runtime_utc,ftime_utc
0,0,LAV,2021-08-09 12:00,2021-08-09 13:00,,72.0,66.0,OV,50.0,8.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,24.0,N,5,1.0,N,3.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-09T13:00:00.000Z
1,1,LAV,2021-08-09 12:00,2021-08-09 14:00,,72.0,65.0,OV,60.0,7.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,0.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-08-09T12:00:00.000Z,2021-08-09T14:00:00.000Z
2,2,LAV,2021-08-09 12:00,2021-08-09 15:00,,72.0,65.0,OV,70.0,8.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,0.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,11,N,,,2021-08-09T12:00:00.000Z,2021-08-09T15:00:00.000Z
3,3,LAV,2021-08-09 12:00,2021-08-09 16:00,,73.0,66.0,OV,90.0,8.0,,,,,,,,,,5,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,0.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-09T16:00:00.000Z
4,4,LAV,2021-08-09 12:00,2021-08-09 17:00,,73.0,66.0,OV,90.0,9.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,4.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-08-09T12:00:00.000Z,2021-08-09T17:00:00.000Z
5,5,LAV,2021-08-09 12:00,2021-08-09 18:00,,73.0,66.0,OV,90.0,9.0,19.0,,,,,,,,,6,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,5,11.0,N,7,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-08-09T12:00:00.000Z,2021-08-09T18:00:00.000Z
6,6,LAV,2021-08-09 12:00,2021-08-09 19:00,,73.0,66.0,OV,90.0,9.0,,,,,,,,,,5,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,5,9.0,N,7,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-08-09T12:00:00.000Z,2021-08-09T19:00:00.000Z
7,7,LAV,2021-08-09 12:00,2021-08-09 20:00,,72.0,67.0,OV,90.0,9.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,8.0,N,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-08-09T12:00:00.000Z,2021-08-09T20:00:00.000Z
8,8,LAV,2021-08-09 12:00,2021-08-09 21:00,,71.0,67.0,OV,80.0,9.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,6.0,N,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,2,N,,,2021-08-09T12:00:00.000Z,2021-08-09T21:00:00.000Z
9,9,LAV,2021-08-09 12:00,2021-08-09 22:00,,70.0,67.0,OV,80.0,8.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,6.0,N,5,0.0,N,2.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-08-09T12:00:00.000Z,2021-08-09T22:00:00.000Z
10,10,LAV,2021-08-09 12:00,2021-08-09 23:00,,70.0,67.0,OV,80.0,7.0,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,2.0,N,5,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-08-09T12:00:00.000Z,2021-08-09T23:00:00.000Z
11,11,LAV,2021-08-09 12:00,2021-08-10 00:00,,69.0,67.0,OV,90.0,6.0,18.0,,,,,,,,,2,3,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,2.0,N,2,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-08-09T12:00:00.000Z,2021-08-10T00:00:00.000Z
12,12,LAV,2021-08-09 12:00,2021-08-10 01:00,,69.0,67.0,OV,90.0,5.0,,,,,,,,,,2,5,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,3.0,N,4,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,10,N,,,2021-08-09T12:00:00.000Z,2021-08-10T01:00:00.000Z
13,13,LAV,2021-08-09 12:00,2021-08-10 02:00,,69.0,67.0,OV,80.0,4.0,,,,,,,,,,3,3,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,10.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-10T02:00:00.000Z
14,14,LAV,2021-08-09 12:00,2021-08-10 03:00,,69.0,67.0,OV,80.0,3.0,,,,,,,,,,3,3,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,4.0,N,2,0.0,N,0.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-08-09T12:00:00.000Z,2021-08-10T03:00:00.000Z
15,15,LAV,2021-08-09 12:00,2021-08-10 04:00,,69.0,67.0,OV,80.0,3.0,,,,,,,,,,2,2,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,3.0,N,2,0.0,N,1.0,N,,,,,,,,,,,,,,,,,,3,N,,,2021-08-09T12:00:00.000Z,2021-08-10T04:00:00.000Z
16,16,LAV,2021-08-09 12:00,2021-08-10 05:00,,69.0,67.0,OV,80.0,2.0,,,,,,,,,,2,2,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,3.0,N,2,1.0,N,3.0,N,,,,,,,,,,,,,,,,,,4,N,,,2021-08-09T12:00:00.000Z,2021-08-10T05:00:00.000Z
17,17,LAV,2021-08-09 12:00,2021-08-10 06:00,,69.0,67.0,OV,40.0,4.0,20.0,,,,,,,,,2,2,HZ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,6.0,N,2,1.0,N,3.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-08-09T12:00:00.000Z,2021-08-10T06:00:00.000Z
18,18,LAV,2021-08-09 12:00,2021-08-10 07:00,,69.0,66.0,OV,40.0,3.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,8.0,N,2,1.0,N,4.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-08-09T12:00:00.000Z,2021-08-10T07:00:00.000Z
19,19,LAV,2021-08-09 12:00,2021-08-10 08:00,,69.0,66.0,OV,20.0,4.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,9.0,N,2,1.0,N,4.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-08-09T12:00:00.000Z,2021-08-10T08:00:00.000Z
20,20,LAV,2021-08-09 12:00,2021-08-10 09:00,,68.0,66.0,OV,20.0,4.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,8.0,N,2,1.0,N,5.0,N,,,,,,,,,,,,,,,,,,5,N,,,2021-08-09T12:00:00.000Z,2021-08-10T09:00:00.000Z
21,21,LAV,2021-08-09 12:00,2021-08-10 10:00,,68.0,66.0,OV,20.0,4.0,,,,,,,,,,2,1,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,6.0,N,2,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,6,N,,,2021-08-09T12:00:00.000Z,2021-08-10T10:00:00.000Z
22,22,LAV,2021-08-09 12:00,2021-08-10 11:00,,69.0,66.0,OV,350.0,4.0,,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,6.0,N,2,0.0,N,4.0,N,,,,,,,,,,,,,,,,,,9,N,,,2021-08-09T12:00:00.000Z,2021-08-10T11:00:00.000Z
23,23,LAV,2021-08-09 12:00,2021-08-10 12:00,,70.0,66.0,OV,10.0,3.0,19.0,,,,,,,,,2,2,BR,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,7.0,N,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,8,N,,,2021-08-09T12:00:00.000Z,2021-08-10T12:00:00.000Z
24,24,LAV,2021-08-09 12:00,2021-08-10 13:00,,71.0,66.0,OV,30.0,4.0,,,,,,,,,,3,2,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,2,6.0,N,3,0.0,N,3.0,N,,,,,,,,,,,,,,,,,,6,N,,,2021-08-09T12:00:00.000Z,2021-08-10T13:00:00.000Z
25,25,LAV,2021-08-09 12:00,2021-08-10 14:00,,,,OV,,,,,,,,,,,,3,3,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,,,5,,,,,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-10T14:00:00.000Z
26,26,LAV,2021-08-09 12:00,2021-08-10 15:00,,,,OV,,,,,,,,,,,,3,5,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,,,7,,,,,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-10T15:00:00.000Z
27,27,LAV,2021-08-09 12:00,2021-08-10 16:00,,,,OV,,,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,,,5,,,,,,,,,,,,,,,,,,,,,,6,N,,,2021-08-09T12:00:00.000Z,2021-08-10T16:00:00.000Z
28,28,LAV,2021-08-09 12:00,2021-08-10 17:00,,,,OV,,,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,3,,,5,,,,,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-10T17:00:00.000Z
29,29,LAV,2021-08-09 12:00,2021-08-10 18:00,,,,OV,,,16.0,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,,,5,,,,,,,,,,,,,,,,,,,,,,8,N,,,2021-08-09T12:00:00.000Z,2021-08-10T18:00:00.000Z
30,30,LAV,2021-08-09 12:00,2021-08-10 19:00,,,,OV,,,,,,,,,,,,4,7,N ,,,,,,,,,,,,,,,,KBOS,,,,,,,,,,4,,,7,,,,,,,,,,,,,,,,,,,,,,7,N,,,2021-08-09T12:00:00.000Z,2021-08-10T19:00:00.000Z
